Y	M	D	H	Rain	Temp
1	5	180	6	0	20.6583333333333
1	5	180	7	0	21.4333333333333
1	5	180	8	0	25.4833333333333
1	5	180	9	0	26.025
1	5	180	10	0	27.7
1	5	180	11	0	29.55
1	5	180	12	0	32.3916666666667
1	5	180	13	0	33.4083333333333
1	5	180	14	0	34.9916666666667
1	5	180	15	0	33.9583333333333
1	5	180	16	0	34.6833333333333
1	5	180	17	0	35.1166666666667
1	5	180	18	0	34.35
1	5	180	19	0	32.1583333333333
1	5	180	20	0	29.8333333333333
1	5	180	21	0	27.6916666666667
1	5	180	22	0	26.1666666666667
1	5	180	23	0	25.3666666666667
1	5	181	0	0.4	21.0833333333333
1	5	181	1	0	21.3666666666667
1	5	181	2	0	21.875
1	5	181	3	0	21.4666666666667
1	5	181	4	0	20.6833333333333
1	5	181	5	0	20.9083333333333
1	5	181	6	0	20.6
1	5	181	7	0	21.9833333333333
1	5	181	8	0	24.3333333333333
1	5	181	9	0	27.775
1	5	181	10	0	30.8083333333333
1	5	181	11	0	31.55
1	5	181	12	0	32.7
1	5	181	13	0	32.5833333333333
1	5	181	14	0	33.5
1	5	181	15	0	34.5416666666667
1	5	181	16	0	34.2
1	5	181	17	0	32.4916666666667
1	5	181	18	0	29.5916666666667
1	5	181	19	0	28.7166666666667
1	5	181	20	0	28.2333333333333
1	5	181	21	0	26.3583333333333
1	5	181	22	0	23.775
1	5	181	23	0	22.0833333333333
1	5	182	0	0	22.1083333333333
1	5	182	1	0	23.4416666666667
1	5	182	2	0	22.6166666666667
1	5	182	3	0	22.1416666666667
1	5	182	4	3.2	19.5833333333333
1	5	182	5	0.4	18.2333333333333
1	5	182	6	1.9	18.7583333333333
1	5	182	7	0.4	18.9
1	5	182	8	0.1	19.4916666666667
1	5	182	9	0	20.5666666666667
1	5	182	10	0	24.3916666666667
1	5	182	11	0	27.6833333333333
1	5	182	12	0	28.85
1	5	182	13	0	30.1416666666667
1	5	182	14	0	31.4
1	5	182	15	0	32.7333333333333
1	5	182	16	0	31.5
1	5	182	17	0	32.1166666666667
1	5	182	18	0	31.875
1	5	182	19	0	29.7916666666667
1	5	182	20	0	27.9666666666667
1	5	182	21	0	25.7333333333333
1	5	182	22	0	25.0833333333333
1	5	182	23	0	24.5083333333333
1	6	183	0	0	24.1
1	6	183	1	0	23.7416666666667
1	6	183	2	0	22.675
1	6	183	3	0	22.475
1	6	183	4	0	22.35
1	6	183	5	0	21.7166666666667
1	6	183	6	0	21.3416666666667
1	6	183	7	0	21.4833333333333
1	6	183	8	0	23.4666666666667
1	6	183	9	0	26.55
1	6	183	10	0	28.9583333333333
1	6	183	11	0	30.9416666666667
1	6	183	12	0	32.0083333333333
1	6	183	13	0	32.4833333333333
1	6	183	14	0	33.6166666666667
1	6	183	15	0	33.2
1	6	183	16	0	32.875
1	6	183	17	0	29.6916666666667
1	6	183	18	0	25.6833333333333
1	6	183	19	0	25.5333333333333
1	6	183	20	0	24.75
1	6	183	21	0	24.35
1	6	183	22	0	25.0333333333333
1	6	183	23	0	24.8583333333333
1	6	184	0	0	22.75
1	6	184	1	0	21.75
1	6	184	2	0	21.1
1	6	184	3	0	20.9
1	6	184	4	0	20.5
1	6	184	5	0	20.15
1	6	184	6	0	22.35
1	6	184	7	0	24.65
1	6	184	8	0	27.6
1	6	184	9	0	30.15
1	6	184	10	0	31.65
1	6	184	11	0	33.3
1	6	184	12	0	34.65
1	6	184	13	0	34.25
1	6	184	14	0	34.3
1	6	184	15	0	34.15
1	6	184	16	0	31
1	6	184	17	4.6	22.35
1	6	184	18	0	22.4
1	6	184	19	0	22.3
1	6	184	20	0	22.4
1	6	184	21	0.1	22.5
1	6	184	22	0	22.15
1	6	184	23	0	22.05
1	6	185	0	0	21.8
1	6	185	1	0	21.55
1	6	185	2	0	20.45
1	6	185	3	0	19.5
1	6	185	4	0	19.35
1	6	185	5	0	19.15
1	6	185	6	0	20.95
1	6	185	7	0	25.35
1	6	185	8	0	27.7
1	6	185	9	0	28.25
1	6	185	10	0	30.5
1	6	185	11	0	31.15
1	6	185	12	0	32.95
1	6	185	13	0	33.45
1	6	185	14	0	34.4
1	6	185	15	0	36.1
1	6	185	16	0	35.7
1	6	185	17	5.1	21.9
1	6	185	18	0.1	22.3
1	6	185	19	0.1	22.45
1	6	185	20	0	22.95
1	6	185	21	0	23
1	6	185	22	0	22.6
1	6	185	23	0	22.7
1	6	186	0	0	22.7
1	6	186	1	0	21.65
1	6	186	2	0	20.95
1	6	186	3	0	20.95
1	6	186	4	0	20.95
1	6	186	5	0.9	21.15
1	6	186	6	0.8	21.35
1	6	186	7	1	23.75
1	6	186	8	0	25.3
1	6	186	9	0	27.8
1	6	186	10	0	29.3
1	6	186	11	0	31.1
1	6	186	12	0	32.2
1	6	186	13	0	33.25
1	6	186	14	0	33.55
1	6	186	15	0	34.1
1	6	186	16	0	34
1	6	186	17	0	33.9
1	6	186	18	0	29.8
1	6	186	19	0	25.55
1	6	186	20	5	21.55
1	6	186	21	0	22.05
1	6	186	22	0	23.7
1	6	186	23	0	23.5
1	6	187	0	0	23.1
1	6	187	1	3.6	19.1
1	6	187	2	2.2	18.9
1	6	187	3	0.2	19.55
1	6	187	4	0	19.9
1	6	187	5	0	20.1
1	6	187	6	0	20.5
1	6	187	7	0	22.35
1	6	187	8	0	24.9
1	6	187	9	0	27
1	6	187	10	0	29.2
1	6	187	11	0	30.85
1	6	187	12	0	32.95
1	6	187	13	0	32.95
1	6	187	14	0	33.15
1	6	187	15	0	32.3
1	6	187	16	0	31.65
1	6	187	17	0	29.4
1	6	187	18	0	26.3
1	6	187	19	0	25.1
1	6	187	20	0	24.65
1	6	187	21	0	24
1	6	187	22	0	23.35
1	6	187	23	0	22.75
1	6	188	0	0	22.9
1	6	188	1	0	22.95
1	6	188	2	0	22.1
1	6	188	3	0	21.1
1	6	188	4	0	19.55
1	6	188	5	0	18.45
1	6	188	6	0	19.65
1	6	188	7	0	24
1	6	188	8	0	26.6
1	6	188	9	0	30.1
1	6	188	10	0	31.75
1	6	188	11	0	33.1
1	6	188	12	0	34.2
1	6	188	13	0	35.4
1	6	188	14	0	35.8
1	6	188	15	0	35.4
1	6	188	16	0	34.75
1	6	188	17	0	34.6
1	6	188	18	0	34.05
1	6	188	19	0	31.25
1	6	188	20	0	28.65
1	6	188	21	0	26.6
1	6	188	22	0	25.2
1	6	188	23	0	24.3
1	6	189	0	0	22.95
1	6	189	1	0	22.2
1	6	189	2	0	21.7
1	6	189	3	0	21.3
1	6	189	4	0	21.4
1	6	189	5	0	21.65
1	6	189	6	0	21.5
1	6	189	7	0	23.4
1	6	189	8	0	24.3
1	6	189	9	0	26.75
1	6	189	10	0	30.2
1	6	189	11	0	32.05
1	6	189	12	0	32.8
1	6	189	13	0	34.45
1	6	189	14	0	35.15
1	6	189	15	0	35.75
1	6	189	16	0	35.8
1	6	189	17	0	35.7
1	6	189	18	0	33.65
1	6	189	19	0	30.55
1	6	189	20	0	28.9
1	6	189	21	0	27.05
1	6	189	22	0	25.4
1	6	189	23	0	24.4
1	6	190	0	0	23.45
1	6	190	1	0	22.2
1	6	190	2	0	21.1
1	6	190	3	0	20.7
1	6	190	4	0	20.15
1	6	190	5	0	19.45
1	6	190	6	0	20.85
1	6	190	7	0	24.45
1	6	190	8	0	28
1	6	190	9	0	30.85
1	6	190	10	0	32.5
1	6	190	11	0	34.6
1	6	190	12	0	34.1
1	6	190	13	0	36.9
1	6	190	14	0	36.85
1	6	190	15	0	37.35
1	6	190	16	0	36.2
1	6	190	17	0	34.9
1	6	190	18	0	32.15
1	6	190	19	0	28.8
1	6	190	20	0	26.25
1	6	190	21	0	24.5
1	6	190	22	0	22.75
1	6	190	23	0	21.95
1	6	191	0	0	19.9
1	6	191	1	0	19.4
1	6	191	2	0	18.4
1	6	191	3	0	18.1
1	6	191	4	0	16.15
1	6	191	5	0	15.95
1	6	191	6	0	17.2
1	6	191	7	0	22.9
1	6	191	8	0	26.5
1	6	191	9	0	29.75
1	6	191	10	0	32
1	6	191	11	0	34.05
1	6	191	12	0	35.7
1	6	191	13	0	36.65
1	6	191	14	0	37.75
1	6	191	15	0	36.95
1	6	191	16	0	36.55
1	6	191	17	0	34.75
1	6	191	18	0	32.55
1	6	191	19	0	29.7
1	6	191	20	0	27.95
1	6	191	21	0	26.15
1	6	191	22	0	24.85
1	6	191	23	0	23.35
1	6	192	0	0	21.8
1	6	192	1	0	20.5
1	6	192	2	0	19.55
1	6	192	3	0	19.2
1	6	192	4	0	18.3
1	6	192	5	0	18.05
1	6	192	6	0	18.9
1	6	192	7	0	22
1	6	192	8	0	24.45
1	6	192	9	0	28
1	6	192	10	0	30.85
1	6	192	11	0	32.65
1	6	192	12	0	33.7
1	6	192	13	0	34.8
1	6	192	14	0	34.5
1	6	192	15	0	34.25
1	6	192	16	0	34.6
1	6	192	17	0	34.15
1	6	192	18	0	31.15
1	6	192	19	0	29
1	6	192	20	0	27
1	6	192	21	0	24.95
1	6	192	22	0	22.95
1	6	192	23	0	20.3
1	6	193	0	0	19.9
1	6	193	1	0	19
1	6	193	2	0	18.2
1	6	193	3	0	17.35
1	6	193	4	0	16.15
1	6	193	5	0	14.5
1	6	193	6	0	17.2
1	6	193	7	0	21.6
1	6	193	8	0	25.1
1	6	193	9	0	28.25
1	6	193	10	0	31.4
1	6	193	11	0	33.85
1	6	193	12	0	34.9
1	6	193	13	0	36.05
1	6	193	14	0	36.25
1	6	193	15	0	36.45
1	6	193	16	0	35.65
1	6	193	17	0	34
1	6	193	18	0	31.7
1	6	193	19	0	28.95
1	6	193	20	0	25.9
1	6	193	21	0	23.5
1	6	193	22	0	22.65
1	6	193	23	0	21.45
1	6	194	0	0	20.55
1	6	194	1	0	20.75
1	6	194	2	0	19.55
1	6	194	3	0	16.95
1	6	194	4	0	16.65
1	6	194	5	0	14.35
1	6	194	6	0	16.5
1	6	194	7	0	22.85
1	6	194	8	0	28.15
1	6	194	9	0	31.5
1	6	194	10	0	33.45
1	6	194	11	0	34.85
1	6	194	12	0	36.5
1	6	194	13	0	37.3
1	6	194	14	0	37.5
1	6	194	15	0	36.8
1	6	194	16	0	35.25
1	6	194	17	0	34.1
1	6	194	18	0	31.8
1	6	194	19	0	28.95
1	6	194	20	0	27
1	6	194	21	0	25.65
1	6	194	22	0	24.1
1	6	194	23	0	22.5
1	6	195	0	0	20.7
1	6	195	1	0	19.4
1	6	195	2	0	18.55
1	6	195	3	0	17.05
1	6	195	4	0	14.95
1	6	195	5	0	14.35
1	6	195	6	0	17.35
1	6	195	7	0	23
1	6	195	8	0	27.35
1	6	195	9	0	30
1	6	195	10	0	32.55
1	6	195	11	0	34.75
1	6	195	12	0	36.1
1	6	195	13	0	36.9
1	6	195	14	0	37.5
1	6	195	15	0	37.25
1	6	195	16	0	36.5
1	6	195	17	0	35.65
1	6	195	18	0	32.75
1	6	195	19	0	29.8
1	6	195	20	0	27.75
1	6	195	21	0	25.8
1	6	195	22	0	24.2
1	6	195	23	0	22.45
1	6	196	0	0	20.9
1	6	196	1	0	19.65
1	6	196	2	0	18.2
1	6	196	3	0	17
1	6	196	4	0	16.65
1	6	196	5	0	15.25
1	6	196	6	0	16.45
1	6	196	7	0	20.25
1	6	196	8	0	24.8
1	6	196	9	0	29.2
1	6	196	10	0	31.3
1	6	196	11	0	33.6
1	6	196	12	0	34.9
1	6	196	13	0	35.65
1	6	196	14	0	36.45
1	6	196	15	0	36.25
1	6	196	16	0	35.7
1	6	196	17	0	35.2
1	6	196	18	0	33.05
1	6	196	19	0	29.25
1	6	196	20	0	27.1
1	6	196	21	0	26.05
1	6	196	22	0	24.35
1	6	196	23	0	23.1
1	6	197	0	0	22
1	6	197	1	0	20.95
1	6	197	2	0	20.35
1	6	197	3	0	19.15
1	6	197	4	0	18.35
1	6	197	5	0	17.45
1	6	197	6	0	17.95
1	6	197	7	0	20.85
1	6	197	8	0	23.05
1	6	197	9	0	27.65
1	6	197	10	0	30
1	6	197	11	0	32.75
1	6	197	12	0	35.9
1	6	197	13	0	35.75
1	6	197	14	0	35.8
1	6	197	15	0	36.45
1	6	197	16	0	36.45
1	6	197	17	0	32.65
1	6	197	18	0	29.7
1	6	197	19	0	28.75
1	6	197	20	0	28.4
1	6	197	21	0	26.6
1	6	197	22	0	24.95
1	6	197	23	0	23.4
1	6	198	0	0	22.35
1	6	198	1	0	21.7
1	6	198	2	0	21.35
1	6	198	3	0	20.25
1	6	198	4	0	19.3
1	6	198	5	0	18.8
1	6	198	6	0	19.95
1	6	198	7	0	23.25
1	6	198	8	0	26.65
1	6	198	9	0	29.65
1	6	198	10	0	32
1	6	198	11	0	34.2
1	6	198	12	0	35.55
1	6	198	13	0	36.5
1	6	198	14	0	37.45
1	6	198	15	2.1	29.25
1	6	198	16	2.6	22.3
1	6	198	17	0.4	22.55
1	6	198	18	0	23.15
1	6	198	19	0	23.2
1	6	198	20	0	23.75
1	6	198	21	0	23.45
1	6	198	22	0	22.25
1	6	198	23	0	21.6
1	6	199	0	0	20.95
1	6	199	1	0	19.75
1	6	199	2	0	18.7
1	6	199	3	0	18.15
1	6	199	4	0	17.2
1	6	199	5	0	17.1
1	6	199	6	0	17.8
1	6	199	7	0	21
1	6	199	8	0.1	24.9
1	6	199	9	0	29.15
1	6	199	10	0	31.95
1	6	199	11	0	32.95
1	6	199	12	0	34.85
1	6	199	13	0	36.4
1	6	199	14	0	37.45
1	6	199	15	0	35.15
1	6	199	16	0.6	29.6
1	6	199	17	0.9	22.75
1	6	199	18	0	23.4
1	6	199	19	0	23.9
1	6	199	20	0	23.7
1	6	199	21	0	24.65
1	6	199	22	0	23.7
1	6	199	23	0	22.7
1	6	200	0	0	22.05
1	6	200	1	0	20.75
1	6	200	2	0	19.85
1	6	200	3	0	19.8
1	6	200	4	0	18.95
1	6	200	5	0	18.65
1	6	200	6	0	20.1
1	6	200	7	0	23.05
1	6	200	8	0	25.45
1	6	200	9	0	28.75
1	6	200	10	0	30.5
1	6	200	11	0	32.85
1	6	200	12	0	34.95
1	6	200	13	0	35.5
1	6	200	14	0	36.65
1	6	200	15	0	36.65
1	6	200	16	1	30.4
1	6	200	17	5.2	23.25
1	6	200	18	0.3	23.9
1	6	200	19	0	23.05
1	6	200	20	0.3	23.45
1	6	200	21	0	24.7
1	6	200	22	0	24.2
1	6	200	23	0	22.55
1	6	201	0	0	22.05
1	6	201	1	0	20.95
1	6	201	2	0	21.3
1	6	201	3	0	20.35
1	6	201	4	0	19.9
1	6	201	5	0	19.25
1	6	201	6	0	19.6
1	6	201	7	0	23.7
1	6	201	8	0	26.85
1	6	201	9	0	29.05
1	6	201	10	0	31.45
1	6	201	11	0	32.4
1	6	201	12	0	34.1
1	6	201	13	0	35.35
1	6	201	14	0	35.9
1	6	201	15	0	36.95
1	6	201	16	0	35.85
1	6	201	17	0	35.6
1	6	201	18	0	31.85
1	6	201	19	0	28.9
1	6	201	20	0	27.3
1	6	201	21	0	26.3
1	6	201	22	0	25.55
1	6	201	23	0	24.55
1	6	202	0	0	23.85
1	6	202	1	0	24
1	6	202	2	0	23.05
1	6	202	3	0	22.1
1	6	202	4	0	20.75
1	6	202	5	0	19.7
1	6	202	6	0	21.85
1	6	202	7	0	24.55
1	6	202	8	0	27.8
1	6	202	9	0	29.7
1	6	202	10	0	31.6
1	6	202	11	0	33.3
1	6	202	12	0	34.55
1	6	202	13	0	35.4
1	6	202	14	0	36.55
1	6	202	15	0	36.95
1	6	202	16	0	35.7
1	6	202	17	0.1	33.85
1	6	202	18	1.5	28.3
1	6	202	19	0.1	28.8
1	6	202	20	0	29.05
1	6	202	21	1.5	25
1	6	202	22	0	24.75
1	6	202	23	0	23.95
1	6	203	0	0	24.05
1	6	203	1	0	23.3
1	6	203	2	0	21.3
1	6	203	3	0	21.6
1	6	203	4	0	21.2
1	6	203	5	0	20.4
1	6	203	6	0	20.25
1	6	203	7	0	21.3
1	6	203	8	0	23.8
1	6	203	9	0	26.6
1	6	203	10	0	30.25
1	6	203	11	0	31.3
1	6	203	12	0	33.25
1	6	203	13	0	34.95
1	6	203	14	0	35.85
1	6	203	15	0	36.2
1	6	203	16	0	35.35
1	6	203	17	0	35.25
1	6	203	18	0	33.95
1	6	203	19	0	29.5
1	6	203	20	0	28.45
1	6	203	21	0	27.25
1	6	203	22	0	27
1	6	203	23	0	25.7
1	6	204	0	0	24.6
1	6	204	1	0	23.3
1	6	204	2	0	22.95
1	6	204	3	0	22.55
1	6	204	4	0	22.1
1	6	204	5	0	21.45
1	6	204	6	0	22
1	6	204	7	0	25.8
1	6	204	8	0	28.25
1	6	204	9	0	29.8
1	6	204	10	0	30.85
1	6	204	11	0	33.05
1	6	204	12	0	34.65
1	6	204	13	0	35.2
1	6	204	14	0	36.45
1	6	204	15	0	36.65
1	6	204	16	0	35.95
1	6	204	17	0	34.05
1	6	204	18	0.1	27.95
1	6	204	19	2.1	21.85
1	6	204	20	0.1	22
1	6	204	21	0.2	22.65
1	6	204	22	0	23.25
1	6	204	23	0	23.55
1	6	205	0	0	23.6
1	6	205	1	0	22.85
1	6	205	2	0	21.95
1	6	205	3	0	21.3
1	6	205	4	0	20.7
1	6	205	5	0	20.5
1	6	205	6	0	20.65
1	6	205	7	0	23.9
1	6	205	8	0	28.4
1	6	205	9	0	30.05
1	6	205	10	0	32.25
1	6	205	11	0	33.15
1	6	205	12	0	34.9
1	6	205	13	0	36.05
1	6	205	14	0	35.05
1	6	205	15	0	36.55
1	6	205	16	0	36.85
1	6	205	17	0	36.15
1	6	205	18	0	29.95
1	6	205	19	0	28.75
1	6	205	20	0	28.5
1	6	205	21	0	28.6
1	6	205	22	0	26.85
1	6	205	23	0	25.9
1	6	206	0	0	25.25
1	6	206	1	0	24.5
1	6	206	2	0	24.2
1	6	206	3	0	23.05
1	6	206	4	0	22.55
1	6	206	5	0	22.4
1	6	206	6	0	22.75
1	6	206	7	0	26.25
1	6	206	8	0	27.9
1	6	206	9	0	31.35
1	6	206	10	0	33.7
1	6	206	11	0	34.9
1	6	206	12	0	35.8
1	6	206	13	0	36.5
1	6	206	14	0	37.9
1	6	206	15	0	36.9
1	6	206	16	0	36.7
1	6	206	17	0	35.95
1	6	206	18	0	32.95
1	6	206	19	0	30.55
1	6	206	20	0	29.1
1	6	206	21	0	27.6
1	6	206	22	0	26.15
1	6	206	23	0	24.9
1	6	207	0	0	23.95
1	6	207	1	0	22.9
1	6	207	2	0	22.1
1	6	207	3	0	21.25
1	6	207	4	0	20.1
1	6	207	5	0	18.6
1	6	207	6	0	19.75
1	6	207	7	0	25.45
1	6	207	8	0	31.8
1	6	207	9	0	34.1
1	6	207	10	0	34.9
1	6	207	11	0	36.9
1	6	207	12	0	37.35
1	6	207	13	0	38.3
1	6	207	14	0	39.25
1	6	207	15	0	39.15
1	6	207	16	0	38.2
1	6	207	17	0	37.75
1	6	207	18	0	35.85
1	6	207	19	0	30.55
1	6	207	20	0	30.6
1	6	207	21	0	28.3
1	6	207	22	0	26.85
1	6	207	23	0	25.75
1	6	208	0	0	24.5
1	6	208	1	0	23.55
1	6	208	2	0	22.7
1	6	208	3	0	22.95
1	6	208	4	0	21.85
1	6	208	5	0	21.1
1	6	208	6	0	22.6
1	6	208	7	0	27.75
1	6	208	8	0	30.25
1	6	208	9	0	33
1	6	208	10	0	35.4
1	6	208	11	0	36.95
1	6	208	12	0	38.05
1	6	208	13	0	39.35
1	6	208	14	0	39.15
1	6	208	15	0	38.1
1	6	208	16	0	38.95
1	6	208	17	0	38.2
1	6	208	18	0	35.45
1	6	208	19	0	32.4
1	6	208	20	0	30.75
1	6	208	21	0	29.3
1	6	208	22	0	28.2
1	6	208	23	0	27.45
1	6	209	0	0	26.75
1	6	209	1	0	25.75
1	6	209	2	0	25.7
1	6	209	3	0	24.8
1	6	209	4	0	24.3
1	6	209	5	0	24.05
1	6	209	6	0	24.05
1	6	209	7	0	25.8
1	6	209	8	0	27.45
1	6	209	9	0	29.65
1	6	209	10	0	31.45
1	6	209	11	0	35.4
1	6	209	12	0	36.65
1	6	209	13	0	38.05
1	6	209	14	0	39.7
1	6	209	15	0	37.7
1	6	209	16	0	37.45
1	6	209	17	0	36.15
1	6	209	18	0	33.85
1	6	209	19	0	31.95
1	6	209	20	0	30.4
1	6	209	21	0	28.75
1	6	209	22	0	27
1	6	209	23	0	25.45
1	6	210	0	0	24.5
1	6	210	1	0	23.75
1	6	210	2	0	23.3
1	6	210	3	0	22.6
1	6	210	4	0	20.8
1	6	210	5	0	19.15
1	6	210	6	0	19.05
1	6	210	7	0	24.9
1	6	210	8	0	27.9
1	6	210	9	0	31.25
1	6	210	10	0	33.5
1	6	210	11	0	34.4
1	6	210	12	0	37.1
1	6	210	13	0	37.75
1	6	210	14	0	38.1
1	6	210	15	0	38.65
1	6	210	16	0	37.85
1	6	210	17	0	38.25
1	6	210	18	0	35.25
1	6	210	19	0	31.95
1	6	210	20	0	30.15
1	6	210	21	0	28.25
1	6	210	22	0	26.65
1	6	210	23	0	25.8
1	6	211	0	0	24.75
1	6	211	1	0	23.85
1	6	211	2	0	20.95
1	6	211	3	0	17.65
1	6	211	4	0	17.55
1	6	211	5	0	17.25
1	6	211	6	0	17.55
1	6	211	7	0	24.65
1	6	211	8	0	29.1
1	6	211	9	0	31.4
1	6	211	10	0	32.85
1	6	211	11	0	35.1
1	6	211	12	0	36.65
1	6	211	13	0	37.55
1	6	211	14	0	36
1	6	211	15	0	34.75
1	6	211	16	0	34.7
1	6	211	17	0	34.35
1	6	211	18	0	33.95
1	6	211	19	0	31.8
1	6	211	20	0	29.85
1	6	211	21	0	28.6
1	6	211	22	0	27.7
1	6	211	23	0	25.6
1	6	212	0	0	22.25
1	6	212	1	0	22.55
1	6	212	2	0	22.7
1	6	212	3	0	22.15
1	6	212	4	0	21.65
1	6	212	5	0	21.15
1	6	212	6	0	21.8
1	6	212	7	0	25.7
1	6	212	8	0	28.3
1	6	212	9	0	29.9
1	6	212	10	0	31.95
1	6	212	11	0	34.05
1	6	212	12	0	35.1
1	6	212	13	0	36.4
1	6	212	14	0	37.3
1	6	212	15	0	36.65
1	6	212	16	0	34.3
1	6	212	17	0	33.8
1	6	212	18	0	34.4
1	6	212	19	0	32.25
1	6	212	20	0	30.2
1	6	212	21	0	28.25
1	6	212	22	0	26.15
1	6	212	23	0	24.7
1	6	213	0	0	23.65
1	6	213	1	0	21.45
1	6	213	2	0	20
1	6	213	3	0	19.55
1	6	213	4	0	18.9
1	6	213	5	0	18.3
1	6	213	6	0	19.85
1	6	213	7	0	26.3
1	6	213	8	0	28.35
1	6	213	9	0	29.3
1	6	213	10	0	31.15
1	6	213	11	0	33.05
1	6	213	12	0	34.95
1	6	213	13	0	35.65
1	6	213	14	0	37.4
1	6	213	15	0	36.4
1	6	213	16	0	35.7
1	6	213	17	0.5	31.2
1	6	213	18	3.5	23.85
1	6	213	19	0.1	25.2
1	6	213	20	0.1	25.2
1	6	213	21	0	25.6
1	6	213	22	0	25.1
1	6	213	23	0	25.05
1	7	214	0	0	24.3
1	7	214	1	0	23.85
1	7	214	2	0	23.35
1	7	214	3	0	22.25
1	7	214	4	0	22.7
1	7	214	5	0	21.5
1	7	214	6	0	20.9
1	7	214	7	0	22.8
1	7	214	8	0	27.15
1	7	214	9	0	29.7
1	7	214	10	0	32.45
1	7	214	11	0	34.15
1	7	214	12	0	35.05
1	7	214	13	0	35.65
1	7	214	14	0	35.6
1	7	214	15	0	35.4
1	7	214	16	0	35.8
1	7	214	17	0	35.9
1	7	214	18	1.2	23.95
1	7	214	19	0.6	22.45
1	7	214	20	0	23.35
1	7	214	21	0	22.6
1	7	214	22	0	22.35
1	7	214	23	0	23.4
1	7	215	0	0.3	22
1	7	215	1	0.1	21.15
1	7	215	2	0	21.3
1	7	215	3	0	20.9
1	7	215	4	0	20.55
1	7	215	5	0	21.3
1	7	215	6	0	20.9
1	7	215	7	0	22.7
1	7	215	8	0	24.95
1	7	215	9	0	28.85
1	7	215	10	0	31.9
1	7	215	11	0	33.85
1	7	215	12	0	35.8
1	7	215	13	0	36.65
1	7	215	14	0	37.1
1	7	215	15	0	37.25
1	7	215	16	0	37.1
1	7	215	17	0	36.8
1	7	215	18	0	35
1	7	215	19	0	30.9
1	7	215	20	0.2	26.8
1	7	215	21	0	26.5
1	7	215	22	0	25.7
1	7	215	23	0	24.65
1	7	216	0	0	24.2
1	7	216	1	0	22.75
1	7	216	2	0	22.65
1	7	216	3	0.1	20.7
1	7	216	4	0	20.1
1	7	216	5	0.2	19.3
1	7	216	6	0.6	16.4
1	7	216	7	0	19.4
1	7	216	8	0	22.2
1	7	216	9	0	27.45
1	7	216	10	0	30.2
1	7	216	11	0	32.2
1	7	216	12	0	34.15
1	7	216	13	0	34.7
1	7	216	14	0	35.95
1	7	216	15	0	35.75
1	7	216	16	0	36.5
1	7	216	17	0	35.3
1	7	216	18	0	33.35
1	7	216	19	0	29.8
1	7	216	20	0	28.1
1	7	216	21	0	27.35
1	7	216	22	0	26.4
1	7	216	23	0	24.6
1	7	217	0	0	24.8
1	7	217	1	0	24.2
1	7	217	2	0	22.85
1	7	217	3	0	20.95
1	7	217	4	0	21.2
1	7	217	5	0	20.9
1	7	217	6	0	21.55
1	7	217	7	0	23.65
1	7	217	8	0	26.25
1	7	217	9	0	26.85
1	7	217	10	0	27.7
1	7	217	11	0	29.15
1	7	217	12	0	30.95
1	7	217	13	0	32.85
1	7	217	14	0	35.2
1	7	217	15	0	35.95
1	7	217	16	0	34
1	7	217	17	0	31.6
1	7	217	18	0	27.6
1	7	217	19	0	27
1	7	217	20	0	24.35
1	7	217	21	0	22.5
1	7	217	22	0.1	21.05
1	7	217	23	0	21.55
1	7	218	0	0	21.85
1	7	218	1	0	21.25
1	7	218	2	0	21.15
1	7	218	3	0	21.15
1	7	218	4	0	21.4
1	7	218	5	0	21.1
1	7	218	6	0	20.9
1	7	218	7	0	23.7
1	7	218	8	0	25.95
1	7	218	9	0	27.65
1	7	218	10	0	30.65
1	7	218	11	0	32.4
1	7	218	12	0	33.85
1	7	218	13	0	34.95
1	7	218	14	0	34.7
1	7	218	15	0	34.4
1	7	218	16	0	34.25
1	7	218	17	0	34.05
1	7	218	18	0	32.85
1	7	218	19	0	30.8
1	7	218	20	0	29.2
1	7	218	21	0	28.65
1	7	218	22	0	28.2
1	7	218	23	28.6	19.05
1	7	219	0	0	20.3
1	7	219	1	0	20.2
1	7	219	2	0	19.8
1	7	219	3	0	20.2
1	7	219	4	0	19.85
1	7	219	5	0	18.6
1	7	219	6	0	19.45
1	7	219	7	0	24.4
1	7	219	8	0	27.45
1	7	219	9	0	28.8
1	7	219	10	0	30.75
1	7	219	11	0	32.2
1	7	219	12	0	33.8
1	7	219	13	0	34.7
1	7	219	14	0	36.5
1	7	219	15	0	36.7
1	7	219	16	0	35.4
1	7	219	17	5	23.65
1	7	219	18	1.3	26.2
1	7	219	19	0	26.75
1	7	219	20	0	23.5
1	7	219	21	0	22.8
1	7	219	22	0	22.35
1	7	219	23	0	21.45
1	7	220	0	0	22.2
1	7	220	1	0	22.2
1	7	220	2	0	21.5
1	7	220	3	0	20.6
1	7	220	4	0	18.4
1	7	220	5	0	16.35
1	7	220	6	0	18.15
1	7	220	7	0	24.75
1	7	220	8	0	27.85
1	7	220	9	0	28.75
1	7	220	10	0	30.5
1	7	220	11	0	31.4
1	7	220	12	0	33.4
1	7	220	13	0	35.05
1	7	220	14	0	34.65
1	7	220	15	0	30.6
1	7	220	16	0	30
1	7	220	17	0	30.15
1	7	220	18	0	28.6
1	7	220	19	0	24.9
1	7	220	20	0	22.8
1	7	220	21	0	22
1	7	220	22	0	21.5
1	7	220	23	0	21.1
